airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Indigo,6E-6505,Hyderabad,Night,one,Early_Morning,Kolkata,Economy,8.5,42,3238
Air_India,AI-635,Mumbai,Early_Morning,one,Night,Bangalore,Business,12.95,48,52666
Vistara,UK-772,Kolkata,Morning,one,Morning,Bangalore,Economy,22.73,27,6422
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,13.33,4,18042
Vistara,UK-854,Bangalore,Evening,one,Night,Hyderabad,Business,26.43,10,36965
Air_India,AI-481,Delhi,Morning,one,Night,Mumbai,Economy,14.89,39,4302
Air_India,AI-475,Delhi,Afternoon,one,Afternoon,Mumbai,Business,24.57,25,28566
Air_India,AI-569,Chennai,Early_Morning,one,Night,Hyderabad,Economy,17.26,17,5945
Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Economy,14.71,33,6785
Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Business,13.52,43,58853
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Kolkata,Business,15.81,13,51484
Air_India,AI-402,Kolkata,Morning,one,Evening,Chennai,Business,8.6,26,55942
Vistara,UK-819,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,8.75,38,8459
Air_India,AI-469,Delhi,Early_Morning,one,Evening,Mumbai,Economy,10.42,19,5999
Indigo,6E-455,Bangalore,Morning,zero,Morning,Kolkata,Economy,2.71,40,3702
Vistara,UK-850,Bangalore,Evening,zero,Night,Mumbai,Business,1.81,13,21095
Vistara,UK-874,Hyderabad,Morning,one,Evening,Kolkata,Economy,11.6,48,7782
Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Kolkata,Business,12.26,44,49190
Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.86,4,10830
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Chennai,Business,8.78,41,67782
Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Business,12.44,39,40643
Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Business,21.69,31,61117
Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,10.49,17,11009
Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,Economy,12.67,18,8086
Air_India,AI-507,Bangalore,Early_Morning,one,Evening,Mumbai,Business,10.93,34,38447
Air_India,AI-9893,Hyderabad,Early_Morning,one,Night,Delhi,Economy,16.73,20,3940
Indigo,6E-319,Chennai,Evening,one,Night,Delhi,Economy,6.09,39,3132
Vistara,UK-834,Chennai,Evening,one,Early_Morning,Mumbai,Business,14.82,17,70863
Air_India,AI-505,Bangalore,Morning,one,Evening,Hyderabad,Economy,31.03,41,9537
Vistara,UK-864,Bangalore,Evening,one,Afternoon,Hyderabad,Economy,17.22,16,5147
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Economy,11.91,18,6296
Air_India,AI-768,Kolkata,Afternoon,one,Night,Hyderabad,Business,7.97,23,52021
AirAsia,I5-942,Mumbai,Afternoon,two_or_more,Late_Night,Kolkata,Economy,12.46,32,2731
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Economy,10.72,28,5075
Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,Business,16.21,39,58429
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,Business,11.92,25,66074
Air_India,AI-9518,Hyderabad,Night,one,Night,Delhi,Economy,23.7,45,5865
Vistara,UK-852,Bangalore,Morning,zero,Morning,Mumbai,Business,1.88,43,20492
Air_India,AI-501,Bangalore,Afternoon,zero,Afternoon,Delhi,Business,2.61,4,33163
GO_FIRST,G8-519,Kolkata,Evening,zero,Night,Mumbai,Economy,2.77,34,4680
Vistara,UK-818,Bangalore,Evening,one,Afternoon,Hyderabad,Business,16.88,37,59203
Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,6.63,27,6347
AirAsia,I5-547,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,10.55,42,3347
Vistara,UK-820,Bangalore,Evening,one,Afternoon,Mumbai,Economy,18.74,3,12088
Air_India,AI-402,Kolkata,Morning,one,Late_Night,Bangalore,Business,13.79,42,62296
Vistara,UK-839,Delhi,Afternoon,zero,Evening,Chennai,Economy,2.79,36,2444
Vistara,UK-738,Kolkata,Evening,two_or_more,Night,Mumbai,Business,26.85,16,58328
Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Business,8.86,16,49855
Vistara,UK-774,Kolkata,Night,one,Evening,Delhi,Business,21.65,36,65635
Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Business,5.86,37,55612
Vistara,UK-813,Delhi,Evening,one,Morning,Mumbai,Business,17.78,3,78557
Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.12,19,6490
Air_India,AI-698,Hyderabad,Night,zero,Night,Mumbai,Economy,1.82,39,2320
Air_India,AI-673,Mumbai,Early_Morning,one,Evening,Chennai,Economy,11.6,38,5131
Air_India,AI-619,Mumbai,Night,one,Morning,Kolkata,Business,11.85,35,37990
Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Business,5.62,33,52685
Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Business,2.53,20,34400
Air_India,AI-9720,Kolkata,Early_Morning,one,Late_Night,Bangalore,Economy,16.71,14,13335
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Chennai,Economy,17.4,11,8994
Air_India,AI-616,Hyderabad,Morning,one,Night,Delhi,Economy,11.67,22,4330
Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Mumbai,Business,14.26,14,51790
GO_FIRST,G8-2501,Delhi,Late_Night,one,Early_Morning,Chennai,Economy,5.66,14,7194
GO_FIRST,G8-385,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,11.9,37,6347
Indigo,6E-318,Kolkata,Late_Night,zero,Early_Morning,Mumbai,Economy,2.8,36,4269
Vistara,UK-850,Bangalore,Evening,one,Evening,Chennai,Economy,23.92,32,4823
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,12.44,42,53197
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Chennai,Business,14.22,23,56815
Vistara,UK-988,Mumbai,Night,one,Afternoon,Hyderabad,Business,15.61,7,57075
Vistara,UK-876,Hyderabad,Night,one,Evening,Bangalore,Business,21.91,44,37295
Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Business,2.3,41,37045
Vistara,UK-778,Kolkata,Afternoon,one,Afternoon,Hyderabad,Business,21.21,12,57700
Vistara,UK-867,Bangalore,Afternoon,two_or_more,Evening,Chennai,Business,31.39,40,55982
Vistara,UK-657,Bangalore,Morning,one,Night,Mumbai,Business,10.14,16,71776
Indigo,6E-5342,Mumbai,Afternoon,one,Evening,Chennai,Economy,5.53,28,4000
Indigo,6E-2513,Delhi,Morning,zero,Morning,Kolkata,Economy,2.03,37,4111
Air_India,AI-636,Delhi,Afternoon,one,Morning,Bangalore,Business,20.83,31,41818
AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.48,35,4951
Air_India,AI-503,Bangalore,Evening,one,Afternoon,Chennai,Business,18.77,38,62269
Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,Economy,11.63,26,5985
Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,Business,6.44,12,50515
Indigo,6E-2338,Delhi,Afternoon,one,Night,Mumbai,Economy,8.05,17,7519
Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,Economy,31.24,9,20121
Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,Business,13.38,38,52340
Vistara,UK-823,Mumbai,Evening,one,Afternoon,Delhi,Business,19.7,17,52447
Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,Business,13.6,26,54476
Air_India,AI-502,Delhi,Afternoon,one,Evening,Kolkata,Business,28.04,3,59367
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Business,10.01,16,55734
Vistara,UK-981,Delhi,Night,one,Evening,Kolkata,Business,22.2,22,66441
AirAsia,I5-788,Delhi,Night,one,Afternoon,Mumbai,Economy,14.15,12,5741
AirAsia,I5-787,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.23,5,10956
Vistara,UK-822,Chennai,Morning,one,Early_Morning,Hyderabad,Business,21.96,4,41972
Vistara,UK-708,Kolkata,Night,one,Morning,Bangalore,Business,15.55,45,72662
Air_India,AI-9894,Chennai,Morning,one,Morning,Mumbai,Economy,25.24,49,3271
AirAsia,I5-830,Kolkata,Night,zero,Late_Night,Delhi,Economy,2.36,24,3828
Air_India,AI-665,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,23.43,26,4217
Indigo,6E-438,Hyderabad,Evening,zero,Night,Chennai,Economy,1.38,34,1783
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.78,25,53265
Air_India,AI-840,Hyderabad,Night,one,Morning,Mumbai,Business,12.34,24,47552
Vistara,UK-870,Hyderabad,Night,zero,Night,Delhi,Business,2.25,39,23719
Vistara,UK-928,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.26,19,28278
Air_India,AI-635,Mumbai,Early_Morning,one,Night,Kolkata,Business,15.22,27,50406
Air_India,AI-669,Mumbai,Morning,one,Afternoon,Kolkata,Business,24.53,33,30292
GO_FIRST,G8-512,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,10.81,42,6331
Indigo,6E-318,Kolkata,Late_Night,zero,Early_Morning,Mumbai,Economy,2.57,46,4505
Indigo,6E-5203,Bangalore,Evening,zero,Night,Mumbai,Economy,1.86,5,5440
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,11.98,15,53170
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Chennai,Economy,13.01,20,6112
Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,Business,13.72,18,57131
Vistara,UK-846,Bangalore,Morning,one,Evening,Delhi,Business,8.65,46,55475
Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,Business,13.93,42,60291
GO_FIRST,G8-512,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,9.51,44,6766
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,Business,12.71,36,61342
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.63,2,52104
GO_FIRST,G8-146,Bangalore,Afternoon,one,Night,Mumbai,Economy,7.71,4,11435
Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Business,15.15,28,61539
Vistara,UK-927,Delhi,Morning,one,Night,Chennai,Business,13.48,10,64814
Air_India,AI-672,Chennai,Afternoon,zero,Evening,Mumbai,Business,2.24,29,22646
Vistara,UK-818,Bangalore,Evening,zero,Night,Delhi,Business,2.91,1,34314
Vistara,UK-651,Mumbai,Evening,one,Evening,Delhi,Business,24.47,1,54277
Vistara,UK-870,Hyderabad,Night,zero,Night,Delhi,Business,2.19,43,30532
Vistara,UK-820,Bangalore,Evening,one,Evening,Kolkata,Business,25.85,25,74329
Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Business,5.07,39,42757
Vistara,UK-774,Kolkata,Night,one,Evening,Delhi,Business,21.63,43,63568
Vistara,UK-708,Kolkata,Night,zero,Night,Delhi,Business,2.22,36,28264
SpiceJet,SG-349,Mumbai,Afternoon,one,Evening,Delhi,Economy,4.76,9,6548
Vistara,UK-774,Kolkata,Night,one,Night,Hyderabad,Business,24.52,42,49943
AirAsia,I5-1569,Mumbai,Night,one,Morning,Delhi,Economy,11.42,42,3193
Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.26,4,6943
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.28,45,56783
Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Delhi,Economy,10.31,15,9855
Indigo,6E-379,Kolkata,Early_Morning,one,Morning,Chennai,Economy,6.78,8,6269
GO_FIRST,G8-7533,Delhi,Afternoon,one,Night,Chennai,Economy,8.77,45,4974
Vistara,UK-812,Bangalore,Morning,one,Evening,Chennai,Economy,6.72,12,15904
Indigo,6E-905,Hyderabad,Afternoon,one,Night,Chennai,Economy,9.09,40,6642
Vistara,UK-829,Delhi,Early_Morning,one,Morning,Bangalore,Economy,25.26,42,3255
Air_India,AI-809,Mumbai,Morning,one,Night,Chennai,Economy,13.48,9,8911
Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.21,42,2782
Air_India,AI-651,Mumbai,Morning,one,Morning,Hyderabad,Economy,23.18,46,7975
Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,Business,10.32,22,54811
Vistara,UK-816,Bangalore,Morning,one,Night,Hyderabad,Economy,11.52,46,6937
Vistara,UK-955,Delhi,Evening,one,Night,Bangalore,Economy,5.27,9,10512
Air_India,AI-9876,Bangalore,Afternoon,one,Night,Delhi,Economy,7.79,20,6166
GO_FIRST,G8-275,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.82,3,12928
Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,Economy,20.31,45,5139
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,6.35,41,5519
Vistara,UK-845,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,6.65,42,54039
Vistara,UK-878,Hyderabad,Afternoon,one,Late_Night,Delhi,Economy,11.06,49,5588
Air_India,AI-402,Kolkata,Morning,one,Morning,Chennai,Economy,22.58,48,5144
Air_India,AI-526,Kolkata,Evening,zero,Night,Hyderabad,Business,2.25,18,19527
Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,Business,2.84,40,27960
Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,9.11,14,10190
Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Economy,9.46,4,14303
SpiceJet,SG-8709,Delhi,Evening,one,Night,Chennai,Economy,26.71,26,4129
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Hyderabad,Business,16.01,3,60033
Vistara,UK-774,Kolkata,Night,one,Evening,Bangalore,Business,21.12,15,52177
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Hyderabad,Business,15.82,38,53874
Vistara,UK-902,Mumbai,Afternoon,one,Night,Hyderabad,Business,7.05,47,55131
Vistara,UK-822,Chennai,Morning,one,Morning,Bangalore,Business,23.11,19,41863
Vistara,UK-776,Kolkata,Evening,one,Early_Morning,Bangalore,Economy,14.11,40,6242
Indigo,6E-591,Chennai,Morning,one,Evening,Mumbai,Economy,4.69,26,3996
SpiceJet,SG-8191,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.43,44,4305
Air_India,AI-402,Kolkata,Morning,one,Night,Chennai,Economy,13.4,41,6052
Vistara,UK-708,Kolkata,Night,one,Night,Bangalore,Business,24.16,23,62932
Indigo,6E-5366,Mumbai,Morning,one,Afternoon,Chennai,Economy,6.55,29,3638
Indigo,6E-484,Bangalore,Early_Morning,zero,Morning,Hyderabad,Economy,0.82,6,4649
Air_India,AI-539,Chennai,Evening,one,Afternoon,Bangalore,Business,19.52,24,64660
Vistara,UK-738,Kolkata,Evening,one,Evening,Bangalore,Business,24.1,7,60955
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,7.7,30,51581
SpiceJet,SG-2976,Delhi,Evening,one,Night,Kolkata,Economy,25.99,28,5538
Air_India,AI-573,Kolkata,Evening,zero,Night,Bangalore,Economy,2.53,9,6259
Vistara,UK-776,Kolkata,Evening,one,Afternoon,Delhi,Business,19.0,5,84194
Indigo,6E-6214,Kolkata,Morning,one,Night,Hyderabad,Economy,11.17,3,12037
Indigo,6E-6917,Kolkata,Afternoon,one,Night,Mumbai,Economy,6.63,35,6260
Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Business,5.15,10,43204
Vistara,UK-981,Delhi,Night,one,Evening,Kolkata,Economy,18.71,12,13124
GO_FIRST,G8-661,Hyderabad,Early_Morning,one,Afternoon,Delhi,Economy,6.7,9,24402
Vistara,UK-940,Mumbai,Evening,zero,Night,Delhi,Economy,2.29,39,2317
GO_FIRST,G8-7545,Mumbai,Afternoon,one,Night,Kolkata,Economy,9.82,26,4919
Air_India,AI-9876,Bangalore,Afternoon,two_or_more,Morning,Mumbai,Economy,19.89,40,5662
Air_India,AI-9547,Bangalore,Evening,one,Evening,Delhi,Economy,21.92,29,9057
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Chennai,Business,12.76,5,58623
Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,Economy,8.89,37,4086
Vistara,UK-772,Kolkata,Morning,one,Morning,Bangalore,Economy,22.48,8,10792
Vistara,UK-876,Hyderabad,Night,one,Evening,Kolkata,Business,19.03,18,49093
AirAsia,I5-1529,Delhi,Morning,two_or_more,Evening,Kolkata,Economy,10.14,19,2387
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Kolkata,Business,9.86,27,73777
Vistara,UK-822,Chennai,Morning,one,Afternoon,Delhi,Business,4.66,47,43113
Vistara,UK-774,Kolkata,Night,one,Evening,Bangalore,Business,21.07,22,52222
Vistara,UK-958,Mumbai,Afternoon,zero,Afternoon,Delhi,Business,2.24,46,21632
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Bangalore,Business,11.4,33,69676
Vistara,UK-940,Mumbai,Evening,one,Morning,Kolkata,Business,14.08,5,72981
Vistara,UK-988,Mumbai,Night,one,Evening,Kolkata,Economy,20.99,17,5864
Vistara,UK-858,Bangalore,Early_Morning,zero,Morning,Mumbai,Economy,1.61,3,5347
Air_India,AI-543,Hyderabad,Morning,one,Late_Night,Bangalore,Business,12.69,12,54929
Vistara,UK-996,Mumbai,Evening,one,Morning,Kolkata,Economy,15.12,8,14096
Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,Business,5.36,25,52708
Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Bangalore,Business,9.17,39,53258
GO_FIRST,G8-2411,Mumbai,Afternoon,one,Night,Delhi,Economy,10.19,31,6120
Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,Economy,13.61,21,5349
Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,Business,12.68,27,50764
GO_FIRST,G8-512,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,7.09,41,6237
Vistara,UK-834,Chennai,Evening,one,Evening,Hyderabad,Economy,26.71,7,15746
Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.36,33,3112
Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Delhi,Economy,14.37,47,4775
Air_India,AI-424,Kolkata,Afternoon,two_or_more,Night,Delhi,Business,7.45,13,27825
Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Business,7.57,43,69953
Air_India,AI-538,Chennai,Night,one,Evening,Hyderabad,Business,22.98,39,52360
Indigo,6E-6007,Hyderabad,Night,zero,Late_Night,Chennai,Economy,1.1,16,1726
GO_FIRST,G8-325,Mumbai,Night,one,Morning,Delhi,Economy,11.6,15,6245
Vistara,UK-970,Mumbai,Morning,zero,Morning,Delhi,Business,2.17,15,36401
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.96,44,33959
Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.6,1,11742
Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,Economy,10.62,22,4485
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,3.09,7,33438
Air_India,AI-565,Bangalore,Afternoon,two_or_more,Morning,Hyderabad,Business,18.95,28,60654
GO_FIRST,G8-719,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.43,3,10467
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Business,2.88,35,33850
Vistara,UK-826,Chennai,Afternoon,one,Afternoon,Hyderabad,Business,23.64,30,40416
Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,19.2,48,51665
GO_FIRST,G8-101,Delhi,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.33,9,5918
Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,Business,10.9,19,66069
Indigo,6E-989,Kolkata,Early_Morning,two_or_more,Night,Bangalore,Economy,14.27,41,3659
Air_India,AI-9881,Hyderabad,Afternoon,one,Evening,Delhi,Economy,27.7,1,21455
Air_India,AI-403,Delhi,Afternoon,one,Evening,Mumbai,Business,6.48,17,28379
GO_FIRST,G8-424,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,10.68,17,4252
AirAsia,I5-721,Delhi,Night,zero,Night,Bangalore,Economy,2.64,33,4362
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6.56,41,6293
Vistara,UK-988,Mumbai,Night,zero,Night,Delhi,Economy,1.83,16,2410
Vistara,UK-830,Hyderabad,Morning,one,Morning,Kolkata,Business,22.42,31,52168
Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,19.49,41,53273
Air_India,AI-538,Chennai,Night,one,Afternoon,Kolkata,Business,16.15,18,53812
Indigo,6E-6491,Bangalore,Afternoon,one,Evening,Delhi,Economy,4.99,33,4572
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.38,26,55538
Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,Business,12.32,46,57045
Air_India,AI-525,Hyderabad,Early_Morning,zero,Morning,Kolkata,Business,1.88,31,20447
Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Business,12.75,35,38272
GO_FIRST,G8-426,Hyderabad,Night,one,Morning,Bangalore,Economy,10.53,14,4542
Vistara,UK-659,Hyderabad,Morning,two_or_more,Night,Bangalore,Economy,9.41,21,10731
Vistara,UK-812,Bangalore,Morning,one,Night,Chennai,Business,10.69,44,60376
Air_India,AI-888,Mumbai,Evening,one,Night,Chennai,Economy,28.48,1,9131
GO_FIRST,G8-383,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,10.26,10,5597
Vistara,UK-822,Chennai,Morning,one,Night,Hyderabad,Economy,11.31,15,8227
Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,Economy,28.55,8,14689
Vistara,UK-847,Delhi,Morning,one,Afternoon,Mumbai,Business,27.4,48,48152
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Economy,15.64,13,12499
Air_India,AI-809,Mumbai,Morning,one,Morning,Bangalore,Economy,22.98,34,6189
Air_India,AI-840,Hyderabad,Night,one,Evening,Mumbai,Business,23.08,18,45013
Vistara,UK-985,Delhi,Evening,one,Morning,Bangalore,Business,12.88,28,65599
Vistara,UK-963,Delhi,Morning,one,Night,Bangalore,Business,12.3,11,59598
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,13.07,20,63099
Vistara,UK-858,Bangalore,Early_Morning,one,Night,Chennai,Economy,16.57,30,4823
Air_India,AI-560,Delhi,Morning,one,Afternoon,Bangalore,Business,6.15,22,34459
Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,Economy,11.57,39,5721
Indigo,6E-654,Delhi,Evening,zero,Night,Bangalore,Economy,2.91,9,8401
Vistara,UK-866,Bangalore,Night,one,Night,Hyderabad,Business,23.34,34,40350
Vistara,UK-818,Bangalore,Evening,one,Morning,Hyderabad,Business,14.11,29,58131
Indigo,6E-139,Kolkata,Early_Morning,zero,Morning,Mumbai,Economy,3.21,31,4543
Vistara,UK-706,Kolkata,Morning,one,Evening,Chennai,Business,5.95,33,53822
Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Kolkata,Business,20.21,47,50234
Vistara,UK-994,Mumbai,Morning,one,Evening,Bangalore,Business,6.51,27,65245
GO_FIRST,G8-393,Kolkata,Night,one,Afternoon,Bangalore,Economy,15.02,42,6670
Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Business,10.03,34,60847
Air_India,AI-840,Hyderabad,Night,one,Evening,Mumbai,Business,21.0,35,45564
Vistara,UK-951,Delhi,Afternoon,one,Evening,Kolkata,Business,5.84,26,51903
Air_India,AI-539,Chennai,Evening,one,Afternoon,Kolkata,Business,19.29,6,70632
Vistara,UK-866,Bangalore,Night,one,Morning,Chennai,Economy,14.03,39,4914
Indigo,6E-179,Mumbai,Morning,one,Afternoon,Hyderabad,Economy,4.31,7,18568
Air_India,AI-9894,Chennai,Morning,one,Night,Mumbai,Economy,13.49,41,5427
Vistara,UK-995,Delhi,Morning,one,Night,Chennai,Economy,12.84,15,5044
SpiceJet,SG-517,Bangalore,Evening,one,Night,Kolkata,Economy,3.23,17,3964
GO_FIRST,G8-803,Bangalore,Evening,one,Morning,Mumbai,Economy,13.77,14,5351
Air_India,AI-542,Delhi,Morning,one,Afternoon,Bangalore,Economy,29.22,22,3912
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,Economy,5.23,46,5836
GO_FIRST,G8-102,Kolkata,Afternoon,one,Late_Night,Mumbai,Economy,10.19,18,6610
Air_India,AI-768,Kolkata,Afternoon,one,Morning,Mumbai,Business,19.72,1,56410
Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Business,5.56,13,45222
Indigo,6E-5376,Mumbai,Late_Night,one,Early_Morning,Delhi,Economy,7.27,13,7231
Indigo,6E-6488,Kolkata,Morning,one,Night,Hyderabad,Economy,8.71,5,11425
Indigo,6E-6865,Hyderabad,Early_Morning,zero,Early_Morning,Delhi,Economy,2.41,46,2457
Air_India,AI-503,Bangalore,Evening,one,Afternoon,Kolkata,Business,20.52,8,61780
Vistara,UK-852,Bangalore,Morning,one,Afternoon,Hyderabad,Business,26.77,10,40769
Vistara,UK-996,Mumbai,Evening,one,Evening,Chennai,Economy,21.95,8,12046
AirAsia,I5-820,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,9.22,25,2861
Vistara,UK-875,Mumbai,Evening,zero,Night,Hyderabad,Business,1.72,15,17558
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Business,12.76,25,65837
Vistara,UK-771,Mumbai,Early_Morning,zero,Morning,Kolkata,Business,2.69,6,31940
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Business,9.59,38,49574
